osm_idx,grid_key,amap_name,amap_address,amap_type,poi_lng,poi_lat,polygon_area_m2
998,('116.350', '39.700'),工业小区,留春巷与黄马路交叉口东南120米,商务住宅;住宅区;住宅小区,116.36962,39.71976,473724
997,('116.350', '39.700'),王立庄新区公寓,王桂路与龙兴街交叉口西北140米,商务住宅;住宅区;住宅小区,116.35191,39.70111,365647
1608,('116.500', '39.650'),大东新村B区,京福路与环镇路交叉口北220米,商务住宅;住宅区;住宅小区,116.52349,39.67464,606544
1661,('115.850', '39.550'),北正村2区,正北成林百货商店东侧80米,商务住宅;住宅区;住宅小区,115.86506,39.56833,577882
1660,('115.850', '39.550'),政通人和,房易路与东双路交叉口西北20米,商务住宅;住宅区;住宅小区,115.85853,39.56367,28002
1659,('115.850', '39.550'),东北小区,双磨村村民委员会双磨村,商务住宅;住宅区;住宅小区,115.86178,39.56025,278375
3340,('116.200', '40.550'),刘斌堡北区,[],商务住宅;住宅区;住宅小区,116.21328,40.56819,591509
3460,('116.800', '40.150'),北京市顺义区下坡村西环路187号,西环路187号,商务住宅;住宅区;住宅小区,116.80206,40.15115,174978
3636,('117.100', '40.200'),6号院,太后路北40米,商务住宅;住宅区;住宅区,117.11267,40.22395,32982
3590,('117.100', '40.200'),鸿福家园,中上路与平程路交叉口东300米,商务住宅;住宅区;住宅小区,117.11506,40.20629,280200
3867,('116.000', '40.400'),刘家堡村多媒体文化活动中心,大小路与北科路交叉口北480米,商务住宅;住宅区;社区中心,116.02126,40.42331,92450
3973,('116.000', '40.400'),博雅园小区,大榆树镇,商务住宅;住宅区;住宅小区,116.00374,40.41767,19027
943,('116.300', '39.950'),知春路八十二号院,知春路82号(知春里地铁站D西南口步行210米),商务住宅;住宅区;住宅小区,116.32384,39.97285,20191
944,('116.300', '39.950'),中关村街道知春东里社区,知春路73号(知春里地铁站D西南口步行370米),商务住宅;住宅区;住宅小区,116.32111,39.97387,21855
942,('116.300', '39.950'),中关村东路105号院,中关村东路105-1号,商务住宅;住宅区;住宅小区,116.32647,39.97213,30494
2148,('116.000', '40.000'),东方小区,010县道,商务住宅;住宅区;住宅小区,116.00651,40.00626,18398
263,('115.900', '39.800'),恩典·港湾,陈家台村正街123号,商务住宅;住宅区;住宅小区,115.90679,39.82371,511912
1163,('116.300', '39.600'),瓜乡苑小区,庞各庄,商务住宅;住宅区;住宅小区,116.32257,39.62253,132218
1045,('116.300', '39.600'),清顺路5号,清顺路与清和街交叉口东160米,商务住宅;住宅区;住宅小区,116.31859,39.61053,483835
1300,('116.700', '40.300'),交通信息大院,大小路与通怀路交叉口西280米,商务住宅;住宅区;住宅小区,116.72077,40.30077,189713
650,('116.500', '40.150'),水商时代,拥军路一巷与北高路交叉口西60米,商务住宅;住宅区;住宅小区,116.50588,40.17172,2167087
3392,('116.500', '40.150'),国槐大街158号院,国槐大街248号,商务住宅;住宅区;住宅小区,116.52085,40.15118,333790
1057,('116.350', '39.650'),西杨街4号,兴东路1号,商务住宅;住宅区;住宅小区,116.35454,39.65710,497970
1098,('116.200', '39.700'),葫芦垡村3区,京深路与葫芦垡工业路交叉口西南180米,商务住宅;住宅区;住宅小区,116.20710,39.70600,1501800
1541,('115.900', '39.650'),娄子水1区,娄子水路与娄南路交叉口南40米,商务住宅;住宅区;住宅小区,115.91409,39.66622,792731
2514,('116.650', '39.600'),北京市大兴区采育镇康营村康顺街79号,康顺街79号,商务住宅;住宅区;住宅小区,116.66997,39.61829,67018
2512,('116.650', '39.600'),福东街11号院,福东街与东和路交叉口东100米,商务住宅;住宅区;住宅小区,116.66748,39.61991,207208
4069,('116.400', '40.500'),馨苑家园,四海村北街与四海村南街交叉口北100米,商务住宅;住宅区;住宅小区,116.40578,40.52505,224398
357,('116.300', '39.700'),中国.北京SOS儿童村,永华路6号,商务住宅;住宅区;住宅小区|政府机构及社会团体;社会团体;慈善机构,116.31687,39.72177,30085
713,('116.600', '40.350'),祥瑞铭居,怀柔镇红螺镇村62号,商务住宅;住宅区;住宅区,116.61443,40.36344,205399
487,('116.400', '40.100'),北京稻香村食品有限公司食品厂宿舍,天宣街与瑶光路交叉口东160米,商务住宅;住宅区;宿舍,116.41767,40.12337,115970
36,('116.400', '40.100'),北七家教师楼,定泗路与瑶光路交叉口西北240米,商务住宅;住宅区;住宅小区,116.41502,40.11747,20112
241,('116.750', '39.900'),中铁四局生活区,白师路与师姑庄路交叉口东280米,商务住宅;住宅区;住宅小区|商务住宅;住宅区;宿舍,116.76049,39.91435,532579
4159,('116.400', '40.050'),中一社区,太平庄中一街与立水桥东三路交叉口西80米,商务住宅;住宅区;住宅小区,116.42143,40.06881,74086
334,('116.400', '40.050'),天通中苑二区,立汤路172号,商务住宅;住宅区;住宅小区|风景名胜;公园广场;公园,116.41400,40.07042,138138
335,('116.400', '40.050'),清华长庚医院博士后公寓,立水桥东一路与太平庄中一街交叉口西南100米,商务住宅;住宅区;住宅小区,116.41403,40.06903,134560
806,('116.250', '39.550'),鸿福吉祥居,西孔路与石西路交叉口西160米,商务住宅;住宅区;住宅小区,116.25309,39.56400,717450
1039,('116.250', '39.700'),南湖公寓,佟前路与厚富路交叉口南150米,商务住宅;住宅区;住宅小区,116.26940,39.71778,1257357
3573,('117.100', '40.300'),锦瑟上院酒店(平关路分店),镇罗营镇上镇后街137号,商务住宅;住宅区;住宅小区|餐饮服务;餐饮相关场所;餐饮相关,117.10763,40.32066,353665
1585,('115.700', '39.550'),张坊村府前街小区,府前街(张坊镇政府南侧约50米)张坊村,商务住宅;住宅区;住宅区,115.71003,39.57368,1082355
1805,('116.100', '39.850'),大灰厂村火车站家属院,大灰厂东路北侧,商务住宅;住宅区;住宅小区,116.12138,39.85230,927844
